timestamp,sleep_log_entry_id,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness,minutes_asleep,minutes_awake,minutes_after_wakeup,time_in_bed,efficiency,duration,minutes_to_fall_asleep
2019-11-26T07:37:00Z,24786762017,81,18,21,42,57,57,0.060988433228180865,433,53,0,486,94,29160000,0
2019-11-27T07:57:30Z,24796686687,76,17,18,41,63,55,0.0753221010901883,449,63,0,512,93,30720000,0
2019-11-28T07:23:30Z,24808113226,77,18,18,41,87,55,0.07607607607607608,442,57,0,499,90,29940000,0
2019-11-29T07:31:30Z,24818660562,68,14,19,35,15,54,0.06881243063263041,383,67,0,450,96,27000000,0
2019-11-30T10:41:30Z,24827636725,76,17,13,46,93,54,0.0843155031731641,499,52,3,551,94,33060000,0
2019-12-01T08:48:00Z,24840185583,78,19,17,42,48,56,0.09081735620585267,449,60,0,509,93,30540000,0
2019-12-02T07:24:00Z,24851379856,73,16,21,36,61,56,0.07853403141361257,411,72,5,483,94,28980000,0
2019-12-03T08:07:30Z,24863076809,69,16,16,37,61,54,0.09345794392523364,417,88,6,505,95,30300000,0
2019-12-04T07:07:30Z,24884819051,68,18,16,34,66,54,0.09968520461699895,400,76,0,476,95,28560000,0
2019-12-05T07:50:30Z,24896338188,74,17,15,42,45,54,0.07477567298105683,447,67,0,514,95,30840000,0
2019-12-06T08:08:00Z,24908259986,78,18,19,41,57,55,0.08442211055276382,440,69,2,509,93,30540000,0
2019-12-07T07:44:30Z,24919819656,73,16,21,36,56,54,0.07151515151515152,366,46,0,412,95,24720000,0
2019-12-08T09:43:30Z,24929604298,79,16,18,45,46,52,0.08195292066259809,502,76,0,578,93,34680000,0
2019-12-09T08:13:00Z,24940641066,74,17,16,41,67,53,0.07716371220020855,424,75,0,499,91,29940000,0
2019-12-10T07:32:00Z,24955358947,65,17,13,35,50,54,0.10089399744572158,347,48,0,395,93,23700000,0
2019-12-11T08:19:30Z,24967460099,79,18,17,44,65,56,0.09543918918918919,516,80,0,596,92,35760000,0
2019-12-12T07:29:00Z,24978474292,74,15,17,42,51,56,0.06954689146469968,427,59,6,486,94,29160000,0
2019-12-13T07:44:00Z,24992858512,77,16,23,38,76,56,0.06256742179072276,410,71,3,481,96,28860000,0
2019-12-18T08:49:30Z,25055615665,72,16,19,37,56,55,0.08447729672650475,410,68,0,478,96,28680000,0
2019-12-19T08:26:30Z,25069701660,70,16,19,35,67,54,0.09119496855345911,404,78,0,482,92,28920000,0
2019-12-20T12:03:30Z,25085069675,62,16,10,36,82,54,0.16682464454976303,430,97,0,527,82,31620000,0
2019-12-21T08:17:30Z,25095243998,78,16,21,41,41,56,0.07692307692307693,433,58,0,491,96,29460000,0
2019-12-22T12:12:30Z,25113248449,67,17,11,39,106,53,0.13886210221793635,440,81,0,521,90,31260000,0
2019-12-23T10:09:00Z,25116910326,85,17,22,46,80,55,0.08260869565217391,518,66,7,584,94,35040000,0
2019-12-24T07:05:30Z,25127024324,62,16,14,32,68,52,0.11292200232828871,359,70,0,429,91,25740000,0
2019-12-25T12:03:30Z,25139986673,75,15,16,44,92,54,0.0995850622406639,521,81,0,602,94,36120000,0
2019-12-27T12:04:00Z,25164708623,80,17,20,43,92,55,0.0898876404494382,523,103,0,626,95,37560000,0
2019-12-28T09:19:30Z,25173413607,63,14,16,33,45,54,0.09700722394220847,399,87,14,486,94,29160000,0
2019-12-29T13:12:00Z,25190947826,74,16,13,45,56,54,0.08762886597938144,514,77,4,591,92,35460000,0
2019-12-30T11:35:30Z,25200786971,85,21,20,44,83,56,0.09760132340777503,524,80,15,604,96,36240000,0
2019-12-31T11:28:00Z,25217621156,85,17,22,46,76,54,0.06561922365988909,495,68,6,563,96,33780000,0
2020-01-01T12:53:30Z,25235687156,63,19,13,31,27,53,0.095112285336856,324,54,8,378,91,22680000,0
2020-01-02T09:09:00Z,25241745366,75,16,21,38,43,55,0.06343713956170703,387,46,0,433,98,25980000,0
2020-01-04T09:15:00Z,25271304800,71,16,20,35,60,53,0.1130841121495327,426,112,0,538,92,32280000,0
2020-01-05T08:40:00Z,25284236029,73,16,15,42,68,51,0.0819327731092437,430,54,3,484,96,29040000,0
2020-01-06T07:19:30Z,25297525148,70,17,18,35,40,52,0.08270676691729323,399,66,0,465,91,27900000,0
2020-01-07T07:16:30Z,25314381786,66,16,16,34,47,52,0.08360477741585233,390,76,0,466,95,27960000,0
2020-01-08T07:55:30Z,25336575804,71,16,18,37,58,53,0.07708553326293559,413,77,0,490,93,29400000,0
2020-01-09T07:47:30Z,25356162782,77,17,18,42,67,53,0.08542713567839195,444,57,0,501,96,30060000,0
2020-01-10T07:38:30Z,25374341616,72,17,14,41,75,52,0.07772511848341232,466,66,2,532,94,31920000,0
2020-01-11T10:01:00Z,25387880415,76,17,16,43,62,53,0.06690454950936664,480,107,5,587,97,35220000,0
2020-01-12T04:40:00Z,25398758459,52,14,11,27,33,55,0.14570858283433133,224,36,1,260,85,15600000,0
2020-01-13T08:26:30Z,25411255861,63,15,11,37,32,57,0.17013574660633485,454,98,0,552,85,33120000,0
2020-01-14T08:05:30Z,25432470191,73,17,17,39,40,59,0.1497584541062802,437,80,0,517,90,31020000,0
2020-01-15T10:12:30Z,25446733264,68,15,12,41,21,57,0.18230358504958047,536,119,0,655,85,39300000,0
2020-01-16T08:49:30Z,25462227826,76,17,19,40,52,57,0.09935004642525534,468,83,8,551,95,33060000,0
2020-01-17T08:23:30Z,25479226191,86,17,23,46,80,55,0.06987724268177525,480,49,0,529,95,31740000,0
2020-01-18T12:07:30Z,25493194532,88,22,21,45,91,53,0.09197080291970802,621,75,0,696,94,41760000,0
2020-01-19T07:55:30Z,25503882703,79,20,19,40,31,51,0.10967741935483871,470,72,0,542,94,32520000,0
2020-01-20T06:59:30Z,25519957827,77,16,20,41,71,49,0.08154943934760449,431,59,0,490,94,29400000,0
2020-01-21T08:10:30Z,25532148446,76,21,14,41,45,47,0.1088911088911089,447,53,0,500,92,30000000,0
2020-01-22T08:02:30Z,25550444788,76,17,14,45,96,48,0.07351638618246235,496,68,0,564,96,33840000,0
2020-01-23T08:11:00Z,25564026334,79,19,19,41,65,50,0.07120743034055728,431,62,3,493,97,29580000,0
2020-01-24T08:17:30Z,25580502821,68,18,16,34,71,50,0.0675818373812038,401,74,0,475,95,28500000,0
2020-01-25T08:40:30Z,25593088473,81,21,18,42,91,51,0.06600985221674877,458,49,0,507,96,30420000,0
2020-01-26T05:45:30Z,25605676430,69,16,15,38,59,51,0.08072289156626505,378,46,0,424,94,25440000,0
2020-01-27T07:49:00Z,25620684571,65,14,13,38,64,53,0.07511737089201878,386,46,0,432,91,25920000,0
2020-01-28T07:09:00Z,25637442441,68,16,20,32,45,55,0.07230392156862746,344,65,0,409,95,24540000,0
2020-01-29T08:36:00Z,25660670215,68,15,15,38,67,56,0.08187772925764192,405,63,6,468,92,28080000,0
2020-01-30T05:59:30Z,25676265651,63,14,18,31,35,58,0.07981220657276995,282,48,1,330,93,19800000,0
2020-01-31T08:01:30Z,25697740876,78,15,22,41,56,58,0.07655502392344497,467,69,0,536,93,32160000,0
2020-02-01T09:04:00Z,25712974113,82,17,20,45,91,56,0.08148804251550044,495,74,1,569,96,34140000,0
2020-02-02T10:25:30Z,25726409657,85,20,20,45,101,56,0.07850911974623315,565,70,0,635,95,38100000,0
2020-02-03T07:14:30Z,25736970595,78,18,19,41,48,57,0.0694300518134715,421,63,0,484,98,29040000,0
2020-02-04T07:46:30Z,25751665539,74,16,21,37,66,58,0.07391763463569166,415,65,0,480,95,28800000,0
2020-02-05T07:31:30Z,25766044861,75,16,20,39,60,57,0.06647116324535679,434,78,0,512,97,30720000,0
2020-02-06T07:35:30Z,25782412752,74,15,19,40,77,58,0.07392607392607392,427,73,0,500,98,30000000,0
2020-02-07T07:36:30Z,25800076594,74,16,18,40,86,58,0.08625592417061612,462,65,0,527,92,31620000,0
2020-02-08T10:10:00Z,25813542360,87,21,21,45,111,59,0.07281964436917866,535,71,0,606,94,36360000,0
2020-02-09T08:13:30Z,25824381899,78,16,20,42,64,59,0.08468125594671741,468,60,0,528,96,31680000,0
2020-02-10T07:22:30Z,25839200853,73,16,19,38,75,59,0.08099688473520249,418,63,0,481,93,28860000,0
2020-02-11T07:40:30Z,25852528540,81,18,21,42,72,59,0.07247796278158668,461,59,0,520,90,31200000,0
2020-02-12T07:54:30Z,25866655841,72,15,18,39,43,58,0.10365251727541955,431,75,0,506,93,30360000,0
2020-02-13T07:17:30Z,25879353993,72,15,18,39,83,58,0.0644468313641246,416,49,0,465,96,27900000,0
2020-02-14T07:24:30Z,25896043613,62,12,13,37,12,59,0.07095343680709534,395,57,8,452,92,27120000,0
2020-02-15T09:31:00Z,25909323567,86,17,23,46,77,62,0.05258215962441314,487,54,0,541,98,32460000,0
2020-02-16T08:52:00Z,25921507449,81,17,23,41,31,60,0.08176691729323309,479,61,0,540,95,32400000,0
2020-02-17T07:18:30Z,25935544067,75,17,20,38,86,57,0.07958115183246073,420,61,0,481,94,28860000,0
2020-02-18T07:27:30Z,25947815256,70,15,14,41,65,57,0.08227228207639568,454,56,0,510,93,30600000,0
2020-02-19T07:25:30Z,25964757873,69,15,19,35,49,59,0.08686659772492245,409,74,8,483,95,28980000,0
2020-02-20T07:15:30Z,25981209158,76,20,19,37,68,59,0.07875647668393783,416,69,4,485,96,29100000,0
2020-02-21T07:39:30Z,26002194338,75,17,21,37,42,58,0.055627425614489,358,35,1,393,96,23580000,0
2020-02-22T09:39:00Z,26016417132,71,15,15,41,61,58,0.07643979057591622,424,60,0,484,94,29040000,0
2020-02-23T10:18:00Z,26030621079,84,17,21,46,60,60,0.07124463519313305,522,70,3,592,98,35520000,0
2020-02-24T07:45:00Z,26042561207,79,18,19,42,90,58,0.10412371134020619,440,57,3,497,91,29820000,0
2020-02-25T08:24:30Z,26060084602,76,17,18,41,98,57,0.08958130477117819,446,67,7,513,95,30780000,0
2020-02-26T04:44:00Z,26073306584,70,18,19,33,70,56,0.07219662058371736,297,29,0,326,97,19560000,0
2020-02-27T06:35:30Z,26089325653,76,15,20,41,77,56,0.0841995841995842,423,67,1,490,92,29400000,0
2020-02-28T08:08:00Z,26105794276,72,16,14,42,64,55,0.07745779543197617,449,54,0,503,95,30180000,0
2020-02-29T10:21:30Z,26119630601,82,17,19,46,109,57,0.08319604612850082,549,61,5,610,97,36600000,0
2020-03-01T10:33:00Z,26133078910,79,17,18,44,88,56,0.09188741721854304,517,89,0,606,95,36360000,0
2020-03-02T07:08:00Z,26144544457,72,15,19,38,50,56,0.0752453653217012,407,67,0,474,94,28440000,0
2020-03-03T07:06:00Z,26161394767,69,16,16,37,71,55,0.08932461873638345,400,70,0,470,90,28200000,0
2020-03-04T07:25:30Z,26173879486,75,18,17,40,72,56,0.08738828202581926,436,67,0,503,94,30180000,0
2020-03-05T07:56:30Z,26190481933,75,16,19,40,70,56,0.06859903381642513,448,82,0,530,95,31800000,0
2020-03-06T06:58:30Z,26204725934,77,17,19,41,74,55,0.07487179487179488,431,56,4,487,96,29220000,0
2020-03-07T09:02:30Z,26219032446,73,15,17,41,81,54,0.08721506442021804,438,74,0,512,92,30720000,0
2020-03-08T08:15:30Z,26230985507,79,17,20,42,61,54,0.06385169927909372,436,49,0,485,96,29100000,0
2020-03-09T07:34:30Z,26244543950,67,14,20,33,40,54,0.07107107107107107,408,96,0,504,94,30240000,0
2020-03-10T07:23:00Z,26260917942,75,15,19,41,47,54,0.06729857819905213,467,74,1,541,95,32460000,0
2020-03-11T09:45:30Z,26278465038,77,16,17,44,58,53,0.08144416456759027,513,87,1,600,94,36000000,0
2020-03-12T08:12:00Z,26289851452,76,17,19,40,77,54,0.08165225744476465,453,70,0,523,93,31380000,0
2020-03-13T09:42:30Z,26308415189,77,17,15,45,85,54,0.09090909090909091,497,73,0,570,94,34200000,0
2020-03-15T09:27:00Z,26332760431,79,17,18,44,84,56,0.07407407407407407,522,101,0,623,97,37380000,0
2020-03-16T08:05:00Z,26345109700,78,17,19,42,91,55,0.08645833333333333,424,68,0,492,96,29520000,0
2020-03-17T08:10:30Z,26360190581,77,17,18,42,77,54,0.061375661375661375,425,59,1,484,96,29040000,0
2020-03-18T08:13:00Z,26376446174,70,17,16,37,94,55,0.08506224066390042,416,70,0,486,94,29160000,0
2020-03-19T08:14:30Z,26396185261,76,17,18,41,100,55,0.07230046948356808,469,63,0,532,95,31920000,0
2020-03-20T08:03:00Z,26404954216,75,17,16,42,72,54,0.07692307692307693,462,75,2,537,95,32220000,0
2020-03-22T09:47:00Z,26431025224,78,15,19,44,86,54,0.0791007493755204,511,102,1,613,95,36780000,0
2020-03-23T07:57:30Z,26442087723,78,16,20,42,71,53,0.08591408591408592,443,65,0,508,95,30480000,0
2020-03-24T08:08:30Z,26455233345,70,16,19,35,39,51,0.07834602829162132,391,73,0,464,96,27840000,0
2020-03-25T08:12:00Z,26468262285,74,19,15,40,83,50,0.07648183556405354,453,77,0,530,95,31800000,0
2020-03-26T08:01:30Z,26479270124,77,18,17,42,90,52,0.07150259067357513,430,52,2,482,96,28920000,0
2020-03-27T08:05:30Z,26491432162,75,19,16,40,73,52,0.08108108108108109,430,69,0,499,92,29940000,0
2020-03-28T10:42:00Z,26510243451,82,19,18,45,112,52,0.0799347471451876,547,80,3,627,96,37620000,0
2020-03-29T10:56:30Z,26517565273,79,16,17,46,72,53,0.07961783439490445,510,67,0,637,0,38220000,0
2020-03-30T08:08:30Z,26529747076,72,16,20,36,48,53,0.06976744186046512,392,69,0,461,95,27660000,0
2019-11-01T07:28:00Z,24473888347,35,14,18,3,66,59,0.11096774193548387,291,97,1,388,93,23280000,0
2019-11-03T10:12:30Z,24498326600,76,22,19,35,92,60,0.07656065959952886,373,57,10,430,96,25800000,0
2019-11-04T05:15:30Z,24507742742,67,17,23,27,70,61,0.07346938775510205,304,63,0,367,96,22020000,0
2019-11-05T08:15:00Z,24523832509,80,19,24,37,69,60,0.06588235294117648,383,50,0,433,97,25980000,0
2019-11-06T08:52:00Z,24537211129,84,22,20,42,86,59,0.07348837209302325,479,59,0,538,95,32280000,0
2019-11-07T06:05:00Z,24544462062,59,17,16,26,66,60,0.1056422569027611,334,90,1,424,91,25440000,0
2019-11-08T14:35:30Z,24558120699,87,25,21,41,163,62,0.1090686274509804,691,129,0,820,93,49200000,0
2019-11-09T10:25:00Z,24571478900,74,17,21,36,89,61,0.1317418213969938,463,102,1,565,96,33900000,0
2019-11-11T16:07:00Z,24598030074,90,23,21,46,121,59,0.10026917900403769,679,89,0,768,95,46080000,0
2019-11-12T05:52:00Z,24605390218,47,14,20,13,43,60,0.10291595197255575,236,69,0,305,87,18300000,0
2019-11-13T10:41:30Z,24621434633,85,20,21,44,63,60,0.12361466325660699,504,82,0,586,93,35160000,0
2019-11-14T10:08:30Z,24631012164,68,18,21,29,71,59,0.13043478260869565,346,79,9,425,94,25500000,0
2019-11-15T10:00:00Z,24643783757,83,22,21,40,87,59,0.09439252336448598,518,18,0,539,97,32340000,3
2019-11-16T12:42:30Z,24656729323,81,21,17,43,154,58,0.10804597701149425,550,105,0,655,93,39300000,0
2019-11-17T13:15:00Z,24667185737,79,21,14,44,124,60,0.10722989439480098,524,100,0,624,92,37440000,14
2019-11-18T10:58:30Z,24677879780,73,17,21,35,87,62,0.10717449069973428,442,122,0,564,94,33840000,0
2019-11-19T13:29:30Z,24694003172,80,18,19,43,68,60,0.12529182879377432,539,103,7,642,91,38520000,0
2019-11-20T07:04:00Z,24702983574,66,16,21,29,45,59,0.10955056179775281,301,64,9,365,92,21900000,0
2019-11-21T09:09:00Z,24719955186,83,19,22,42,90,59,0.0841683366733467,450,68,4,518,94,31080000,0
2019-11-22T09:17:30Z,24739825092,81,20,21,40,70,58,0.11876699909338169,470,81,0,551,90,33060000,0
2019-11-23T11:40:30Z,24752243507,78,22,12,44,90,58,0.14520311149524634,493,88,10,581,93,34860000,0
2019-11-24T12:57:30Z,24763312141,79,19,21,39,93,59,0.12070566388115135,460,78,0,538,93,32280000,0
2019-11-25T08:59:30Z,24773286527,74,21,22,31,51,59,0.08940852819807428,315,48,0,363,97,21780000,0
2019-11-26T10:19:30Z,24788504983,70,19,16,35,96,59,0.11746680286006128,414,75,1,489,90,29340000,0
2019-11-27T09:02:30Z,24797565601,89,23,21,45,128,61,0.09741379310344828,507,82,1,589,96,35340000,0
2019-11-28T07:34:30Z,24807495940,73,17,21,35,55,62,0.0875,380,87,0,467,91,28020000,0
2019-11-29T09:12:00Z,24819114873,83,18,22,43,71,62,0.09075194468452895,490,104,2,594,95,35640000,0
2019-11-30T09:25:00Z,24829309862,80,20,23,37,74,60,0.08491620111731843,394,65,0,459,98,27540000,5
2019-12-02T09:07:00Z,24852793413,71,16,22,33,89,60,0.08351409978308026,386,94,0,480,97,28800000,0
2019-12-03T07:13:00Z,24862638991,69,17,23,29,60,60,0.08788282290279627,318,74,3,392,95,23520000,0
2019-12-04T08:00:30Z,24886989441,78,20,22,36,56,59,0.08679706601466992,363,65,0,428,91,25680000,0
2019-12-05T07:32:30Z,24896171622,81,19,19,43,85,60,0.13027916964924838,589,109,0,698,90,41880000,0
2019-12-06T04:20:30Z,24906589461,46,13,18,15,32,60,0.17627118644067796,240,65,4,305,88,18300000,0
2019-12-07T11:47:30Z,24920492450,87,24,20,43,126,60,0.10416666666666667,671,75,0,746,90,44760000,0
2019-12-08T11:54:30Z,24931156027,79,24,13,42,134,61,0.13124470787468248,481,109,4,590,87,35400000,0
2019-12-09T10:28:30Z,24941427929,65,16,15,34,94,63,0.15779981965734896,424,130,0,554,88,33240000,0
2019-12-10T14:46:30Z,24958465459,84,21,20,43,77,64,0.11741160773849232,636,113,0,749,96,44940000,0
2019-12-11T10:13:00Z,24968736727,71,18,19,34,103,62,0.1283851554663992,408,106,5,514,90,30840000,0
2019-12-12T12:14:30Z,24980733296,84,19,22,43,114,63,0.12216131558339859,532,106,0,638,94,38280000,0
2019-12-13T09:13:00Z,24993713797,75,20,20,35,56,60,0.12094763092269327,353,68,0,421,90,25260000,0
2019-12-14T10:34:30Z,25005016350,62,19,11,32,93,60,0.10504774897680765,319,50,3,369,90,22140000,0
2019-12-15T11:50:00Z,25016198916,86,20,20,46,98,63,0.08064516129032258,507,57,0,564,96,33840000,0
2019-12-16T11:49:00Z,25027910397,88,21,22,45,110,64,0.09193548387096774,557,96,0,653,91,39180000,0
2019-12-17T09:04:30Z,25039372186,72,16,22,34,70,63,0.10830324909747292,353,62,0,415,92,24900000,0
2019-12-18T06:34:00Z,25052330233,62,17,17,28,57,61,0.08319467554076539,263,55,0,318,94,19080000,0
2019-12-19T10:16:30Z,25070206392,92,24,22,46,135,63,0.07585568917668825,489,52,0,541,99,32460000,0
2019-12-20T12:22:00Z,25086162415,78,21,22,35,67,63,0.0746705710102489,318,40,5,358,97,21480000,0
2019-12-21T11:32:00Z,25094992186,77,21,22,34,63,64,0.10267229254571027,321,36,0,357,97,21420000,0
2019-12-22T10:20:30Z,25107297557,68,21,14,33,86,64,0.08312655086848635,350,55,0,405,93,24300000,0
2019-12-24T12:49:30Z,25129907217,82,20,20,42,167,65,0.09330521876647338,823,130,0,953,96,57180000,0
2019-12-25T11:34:00Z,25139107976,81,21,23,37,66,65,0.08452380952380953,376,55,0,431,96,25860000,0
2019-12-26T11:01:30Z,25149865558,89,23,22,44,109,64,0.09507286606523248,635,85,0,720,95,43200000,0
2019-12-27T11:49:30Z,25163531129,74,21,14,39,96,63,0.1132420091324201,461,86,0,547,88,32820000,0
2019-12-28T12:24:00Z,25177901385,86,21,21,44,103,65,0.13352476669059585,606,92,0,698,92,41880000,0
2019-12-29T14:34:30Z,25190868050,80,21,20,39,117,64,0.11541850220264317,475,92,0,567,96,34020000,0
2020-01-01T11:09:30Z,25232910684,66,20,12,34,76,64,0.10813823857302118,380,68,0,448,88,26880000,0
2020-01-03T13:34:30Z,25263038117,72,19,20,33,99,68,0.14737883283877348,413,92,0,505,89,30300000,0
2020-01-04T11:12:00Z,25272508177,69,18,23,28,68,66,0.09779179810725552,275,51,1,326,97,19560000,0
2020-01-05T12:37:00Z,25286365460,86,21,20,45,108,65,0.09715857011915674,484,70,1,554,93,33240000,0
2020-01-06T14:02:00Z,25303124240,80,22,19,39,115,65,0.1246684350132626,477,88,0,565,94,33900000,0
2020-01-07T06:05:00Z,25313144787,67,16,21,30,76,65,0.10625737898465171,346,77,0,423,93,25380000,0
2020-01-08T12:13:30Z,25337474498,86,21,23,42,71,64,0.10009910802775025,455,55,0,510,96,30600000,0
2020-01-09T10:05:30Z,25358553178,63,16,19,28,84,64,0.14878892733564014,348,85,2,433,87,25980000,0
2020-01-10T14:40:00Z,25379228419,81,22,18,41,107,64,0.10737628384687208,469,100,0,569,87,34140000,0
2020-01-11T07:51:30Z,25386146109,62,15,15,32,81,65,0.1192443919716647,352,71,0,423,91,25380000,0
2020-01-12T10:24:30Z,25401236226,66,18,13,35,71,67,0.10090556274256145,343,49,0,392,88,23520000,0
2020-01-13T13:26:00Z,25418412275,91,25,22,44,151,69,0.08032890575585072,698,96,1,794,96,47640000,0
2020-01-14T12:00:30Z,25435298920,75,18,22,35,73,66,0.11499436302142052,380,63,0,443,89,26580000,0
2020-01-15T07:48:30Z,25448079183,67,17,20,30,99,64,0.11957796014067995,351,75,0,426,93,25560000,0
2020-01-16T13:28:00Z,25466223628,83,20,21,42,66,64,0.09500959692898273,466,59,0,525,96,31500000,0
2020-01-17T09:42:00Z,25479973778,63,18,21,24,76,63,0.11719745222929936,316,96,1,412,90,24720000,0
2020-01-18T12:02:00Z,25494608252,86,20,21,45,92,63,0.11512027491408934,502,93,1,595,94,35700000,0
2020-01-19T10:20:30Z,25505123442,56,19,13,24,73,61,0.07956600361663653,236,43,0,279,90,16740000,0
2020-01-20T09:14:00Z,25519810016,85,21,22,42,125,64,0.11062225015713388,673,123,1,796,96,47760000,0
2020-01-21T06:51:30Z,25531899749,52,14,21,17,26,62,0.13549618320610687,205,60,1,265,91,15900000,0
2020-01-24T07:58:30Z,25580737742,70,18,21,31,62,60,0.07766990291262135,277,32,0,309,97,18540000,0
2020-01-25T10:09:00Z,25595684768,87,22,22,43,83,59,0.06637649619151251,431,56,0,487,94,29220000,0
2020-01-26T10:34:30Z,25609374815,71,18,19,34,88,58,0.1704422869471413,391,72,1,463,93,27780000,0
2020-01-27T10:29:30Z,25621290504,72,19,18,35,82,57,0.0963572267920094,369,61,3,430,96,25800000,0
2020-01-28T05:31:30Z,25635571778,53,18,14,21,64,58,0.11161387631975868,645,16,0,672,98,40320000,0
2020-01-29T10:23:30Z,25657066828,82,21,20,41,91,59,0.08120868744098206,471,73,0,544,97,32640000,0
2020-01-30T07:02:30Z,25674733351,61,18,22,21,60,59,0.10707803992740472,232,43,1,275,96,16500000,0
2020-01-31T12:15:30Z,25701485063,82,22,16,44,93,57,0.09688888888888889,482,80,7,562,97,33720000,0
2020-02-01T10:51:30Z,25712890156,66,16,19,31,57,58,0.12470023980815348,346,89,0,435,93,26100000,0
2020-02-02T12:08:30Z,25726169094,69,21,12,36,117,58,0.10987791342952276,387,70,8,457,93,27420000,0
2020-02-03T11:08:30Z,25739624751,77,19,21,37,56,59,0.06966773847802786,407,59,0,466,99,27960000,0
2020-02-05T08:01:00Z,25767105801,71,17,22,32,71,57,0.07994389901823282,312,57,0,369,97,22140000,0
2020-02-06T06:03:00Z,25779588114,45,16,12,17,65,55,0.11563517915309446,250,60,3,310,90,18600000,0
2020-02-07T07:57:30Z,25799607750,70,19,18,33,94,57,0.09371671991480299,391,89,6,480,96,28800000,0
2020-02-09T13:32:00Z,25829445321,70,16,19,35,39,57,0.11153358681875793,349,118,0,467,95,28020000,0
2020-02-10T08:02:30Z,25840570771,59,15,20,24,57,56,0.10541310541310542,288,82,0,370,93,22200000,0
2020-02-11T08:05:30Z,25853553372,70,21,20,29,106,56,0.10480349344978165,294,52,1,346,98,20760000,0
2020-02-12T07:49:30Z,25865386432,86,20,22,44,120,57,0.0854353132628153,525,89,1,614,97,36840000,0
2020-02-13T08:11:30Z,25878785670,61,16,19,26,58,54,0.12965340179717585,318,71,6,389,92,23340000,0
2020-02-14T08:07:30Z,25896607643,72,17,21,34,55,55,0.08684546615581099,341,65,2,406,95,24360000,0
2020-02-15T10:49:30Z,25910182110,66,21,12,33,64,56,0.1,319,53,3,372,93,22320000,0
2020-02-16T09:13:30Z,25927436029,77,20,17,40,81,58,0.07731434384537131,423,68,0,491,97,29460000,0
2020-02-17T15:03:30Z,25940470809,81,19,20,42,107,58,0.11493461803165864,604,127,0,731,92,43860000,0
2020-02-18T11:51:30Z,25953036768,79,19,22,38,86,60,0.11708860759493671,415,90,0,505,90,30300000,0
2020-02-21T10:29:30Z,26004576430,86,21,23,42,66,58,0.08937437934458789,457,57,8,514,97,30840000,0
2020-02-23T10:16:00Z,26031073232,65,18,14,33,83,56,0.09131736526946108,302,53,1,355,92,21300000,0
2020-02-24T09:14:00Z,26044250543,71,18,20,33,77,59,0.12212817412333736,347,67,0,414,95,24840000,0
2020-02-25T08:55:30Z,26060648639,78,20,21,37,109,59,0.09197860962566845,408,59,0,467,97,28020000,0
2020-02-26T09:41:00Z,26076162078,66,18,18,30,86,59,0.11513859275053305,380,93,0,473,89,28380000,0
2020-02-27T13:32:00Z,26094922886,81,18,20,43,109,60,0.13362701908957417,581,139,2,720,90,43200000,0
2020-02-29T08:57:30Z,26118669941,70,19,16,35,46,61,0.12390488110137672,354,45,0,399,90,23940000,0
2020-03-01T10:00:00Z,26132997238,73,18,17,38,110,63,0.09311348205625607,430,91,0,521,92,31260000,0
2020-03-02T09:08:30Z,26147224125,70,17,21,32,62,66,0.13636363636363635,400,99,0,499,88,29940000,0
2020-03-03T08:30:00Z,26163697716,64,17,21,26,56,63,0.10534124629080119,313,26,0,351,92,21060000,12
2020-03-04T08:48:00Z,26175269143,84,19,22,43,104,61,0.07850834151128558,470,98,0,568,93,34080000,0
2020-03-05T09:53:30Z,26191900916,68,16,17,35,92,61,0.15967885816235505,436,124,3,560,83,33600000,0
2020-03-06T11:22:30Z,26207730335,71,17,20,34,56,63,0.12896622313203684,404,90,0,494,90,29640000,0
2020-03-07T12:56:00Z,26220801790,88,22,21,45,91,63,0.12636899747262004,516,78,0,594,93,35640000,0
2020-03-08T12:05:00Z,26234110764,70,21,12,37,73,62,0.09907834101382489,384,55,6,439,89,26340000,0
2020-03-09T12:22:00Z,26249022684,83,19,21,43,98,64,0.13624894869638352,496,98,0,594,89,35640000,0
2020-03-11T13:11:30Z,26281648081,87,21,22,44,97,63,0.1170651277823578,520,86,0,606,92,36360000,0
2020-03-12T12:29:00Z,26294259490,72,16,20,36,87,61,0.14246068455134134,429,118,0,547,88,32820000,0
2020-03-13T11:59:00Z,26309890938,76,20,22,34,78,59,0.07966706302021404,362,58,0,420,98,25200000,0
2020-03-13T19:52:30Z,26314462644,44,14,9,21,29,59,0.2096317280453258,132,48,0,180,70,10800000,0
2020-03-16T15:29:30Z,26346845922,81,19,20,42,103,59,0.14307116104868914,552,122,2,674,90,40440000,0
2020-03-17T12:46:00Z,26364134429,76,17,21,38,81,60,0.14381270903010032,400,74,10,474,89,28440000,0
2020-03-19T14:27:00Z,26395074862,80,19,17,44,97,59,0.09519572953736655,488,89,4,577,94,34620000,0
2020-03-20T14:49:30Z,26410303072,87,21,21,45,89,61,0.10930828351836037,511,74,1,585,96,35100000,0
2020-03-21T12:55:00Z,26420588240,72,19,17,36,81,61,0.10465116279069768,408,77,0,485,88,29100000,0
2020-03-22T14:16:30Z,26434110091,83,19,22,42,90,63,0.11089238845144357,641,129,0,770,94,46200000,0
